0.6919012283548395,0.678488445701503,605000
0.7048263555666985,0.6904910316683915,610000
0.7072682892961017,0.6881755448556385,615000
0.7158623186616784,0.696600855760357,620000
0.7310119794435176,0.7067695502972698,625000
0.7357454926681074,0.7094113868408131,630000
0.7434894020657057,0.7136437609949369,635000
0.7461478684186481,0.7150846347024424,640000
0.6919012283548395,0.678488445701503,605000
0.7048263555666985,0.6904910316683915,610000

0.7072682892961017,0.6881755448556385,615000
0.7158623186616784,0.696600855760357,620000
0.7310119794435176,0.7067695502972698,625000
0.7357454926681074,0.7094113868408131,630000
0.7434894020657057,0.7136437609949369,635000
0.7461478684186481,0.7150846347024424,640000
0.748233316926282,0.716109381203664,645000
0.748233316926282,0.716109381203664,645000
0.7512769830498355,0.7176997623166115,655000
0.7521449122233533,0.7179702423924023,660000
0.7535403994200961,0.7188935262615287,665000
